bug#	Dev#	Effort	jdt	jface	core	swt	ui	debug	ltk	text	jdi	search	compare	other
78190	10	70.00	0.640	0.000	0.258	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.101
78233	1	52.33	0.692	0.038	0.231	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78234	7	30.33	0.268	0.250	0.089	0.179	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78245	4	31.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78246	4	61.33	0.524	0.095	0.143	0.012	0.119	0.107	0.000	0.000	0.000	0.000	0.000	0.000
78249	3	8.00	0.446	0.214	0.054	0.036	0.107	0.143	0.000	0.000	0.000	0.000	0.000	0.000
78266	13	8.00	0.938	0.000	0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78275	5	79.00	0.960	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78293	14	132.00	0.965	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78302	3	2.00	0.446	0.214	0.054	0.036	0.107	0.143	0.000	0.000	0.000	0.000	0.000	0.000
78310	18	2.00	0.953	0.000	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78317	1	53.33	0.445	0.166	0.151	0.035	0.060	0.000	0.000	0.008	0.000	0.000	0.136	0.000
78321	18	3.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78418	4	209.33	0.349	0.191	0.121	0.161	0.091	0.087	0.000	0.000	0.000	0.000	0.000	0.000
78422	4	39.00	0.000	0.400	0.000	0.000	0.000	0.600	0.000	0.000	0.000	0.000	0.000	0.000
78449	15	151.33	0.586	0.017	0.103	0.207	0.034	0.052	0.000	0.000	0.000	0.000	0.000	0.000
78464	19	1.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78496	17	31.33	0.800	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78533	17	30.67	0.973	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78581	10	57.33	0.907	0.000	0.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78626	4	60.00	0.470	0.000	0.348	0.000	0.000	0.182	0.000	0.000	0.000	0.000	0.000	0.000
78627	4	118.67	0.222	0.000	0.111	0.000	0.000	0.667	0.000	0.000	0.000	0.000	0.000	0.000
78647	3	8.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78649	18	1.00	0.906	0.000	0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78688	17	7.00	0.728	0.079	0.114	0.000	0.000	0.000	0.000	0.053	0.000	0.000	0.026	0.000
78704	19	1.00	0.926	0.000	0.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78710	11	56.00	0.000	0.129	0.097	0.032	0.290	0.452	0.000	0.000	0.000	0.000	0.000	0.000
78714	18	16.00	0.933	0.000	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78733	17	8.00	0.479	0.157	0.054	0.128	0.178	0.000	0.000	0.000	0.000	0.000	0.000	0.004
78735	18	4.00	0.975	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78737	3	32.00	0.543	0.000	0.171	0.000	0.000	0.286	0.000	0.000	0.000	0.000	0.000	0.000
78739	4	50.67	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78740	18	7.00	0.968	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78757	12	55.67	0.898	0.000	0.102	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78801	5	29.00	0.928	0.000	0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78821	20	8.33	0.619	0.048	0.190	0.000	0.000	0.143	0.000	0.000	0.000	0.000	0.000	0.000
78847	4	132.00	0.132	0.123	0.123	0.175	0.079	0.368	0.000	0.000	0.000	0.000	0.000	0.000
78853	11	14.67	0.241	0.037	0.093	0.019	0.037	0.185	0.000	0.000	0.389	0.000	0.000	0.000
78858	14	8.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78866	15	8.00	0.533	0.124	0.124	0.029	0.076	0.114	0.000	0.000	0.000	0.000	0.000	0.000
78880	6	204.00	0.845	0.013	0.052	0.000	0.000	0.000	0.071	0.013	0.000	0.000	0.000	0.006
78900	4	47.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78901	17	8.00	0.243	0.129	0.157	0.329	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78905	18	5.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78914	19	107.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78930	12	63.33	0.900	0.000	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78931	5	68.00	0.993	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78960	15	212.00	0.292	0.031	0.185	0.015	0.200	0.277	0.000	0.000	0.000	0.000	0.000	0.000
79032	7	33.33	0.211	0.298	0.053	0.193	0.193	0.053	0.000	0.000	0.000	0.000	0.000	0.000
79087	6	93.33	0.462	0.000	0.385	0.000	0.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79091	18	1.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79108	18	1.00	0.971	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79109	18	49.33	0.981	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79117	7	26.67	0.492	0.033	0.115	0.262	0.066	0.033	0.000	0.000	0.000	0.000	0.000	0.000
79131	16	22.00	0.740	0.000	0.104	0.000	0.000	0.000	0.133	0.017	0.000	0.000	0.000	0.006
79163	14	25.33	0.987	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79166	20	14.67	0.611	0.056	0.127	0.048	0.087	0.000	0.056	0.016	0.000	0.000	0.000	0.000
79185	6	70.33	0.280	0.040	0.320	0.000	0.360	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79236	20	8.00	0.370	0.037	0.000	0.407	0.074	0.000	0.111	0.000	0.000	0.000	0.000	0.000
79253	20	60.33	0.832	0.013	0.058	0.000	0.000	0.000	0.052	0.039	0.000	0.000	0.000	0.006
79263	18	27.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79267	10	8.00	0.879	0.000	0.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79271	18	13.33	0.949	0.000	0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79277	20	111.67	0.851	0.011	0.039	0.000	0.000	0.000	0.066	0.028	0.000	0.000	0.000	0.006
79278	6	163.00	0.833	0.025	0.054	0.000	0.015	0.000	0.059	0.010	0.000	0.000	0.000	0.005
79279	20	111.00	0.832	0.013	0.058	0.000	0.000	0.000	0.052	0.039	0.000	0.000	0.000	0.006
79362	18	8.00	0.957	0.000	0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006
79369	20	4.00	0.866	0.000	0.050	0.000	0.000	0.000	0.065	0.015	0.000	0.000	0.000	0.005
79395	18	14.67	0.949	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010
79411	20	46.33	0.771	0.038	0.057	0.000	0.000	0.000	0.089	0.038	0.000	0.000	0.000	0.006
79415	16	8.00	0.714	0.286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79450	15	102.33	0.136	0.152	0.125	0.038	0.163	0.386	0.000	0.000	0.000	0.000	0.000	0.000
79460	18	8.00	0.957	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79465	4	45.00	0.281	0.123	0.298	0.070	0.088	0.070	0.000	0.000	0.000	0.000	0.000	0.070
79486	7	99.33	0.425	0.000	0.241	0.000	0.000	0.299	0.000	0.000	0.034	0.000	0.000	0.000
79512	18	39.67	0.971	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79516	6	151.67	0.938	0.000	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79544	18	5.00	0.953	0.000	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79545	18	8.00	0.960	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.040
79570	18	1.00	0.906	0.000	0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79609	18	29.67	0.953	0.000	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79610	12	29.33	0.791	0.000	0.209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79612	18	8.00	0.953	0.000	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79634	17	8.00	0.958	0.012	0.018	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79635	12	21.67	0.960	0.005	0.025	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.005
79666	19	5.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79667	19	5.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79668	18	17.33	0.987	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.013
79690	18	10.67	0.933	0.007	0.052	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000
79752	18	8.00	0.865	0.034	0.043	0.000	0.000	0.000	0.000	0.058	0.000	0.000	0.000	0.000
79772	18	2.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79775	18	4.00	0.952	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79779	18	8.00	0.943	0.000	0.044	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000
79784	8	1.00	0.261	0.377	0.029	0.275	0.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79790	10	87.00	0.791	0.013	0.097	0.000	0.003	0.002	0.070	0.015	0.000	0.004	0.000	0.004
79793	6	8.00	0.462	0.000	0.385	0.000	0.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79795	18	12.00	0.943	0.000	0.044	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000
79797	19	8.00	0.920	0.000	0.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79803	10	62.33	0.594	0.000	0.406	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79806	17	8.00	0.917	0.032	0.032	0.012	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79809	10	54.33	0.891	0.038	0.038	0.006	0.006	0.000	0.000	0.019	0.000	0.000	0.000	0.000
79832	4	30.67	0.500	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000
79838	4	30.33	0.231	0.222	0.074	0.213	0.120	0.139	0.000	0.000	0.000	0.000	0.000	0.000
79844	19	8.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79847	19	7.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79860	10	54.67	0.844	0.000	0.156	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79904	10	46.33	0.974	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79905	20	47.33	0.866	0.000	0.045	0.000	0.000	0.000	0.067	0.017	0.000	0.000	0.000	0.006
79953	18	62.00	0.964	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004
79988	1	1.00	0.000	0.200	0.000	0.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
79989	17	13.33	0.569	0.229	0.050	0.088	0.050	0.000	0.000	0.015	0.000	0.000	0.000	0.000
80014	18	14.67	0.988	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012
80021	12	8.00	0.944	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80028	14	109.33	0.978	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80037	6	95.67	0.931	0.023	0.034	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000
80041	18	8.00	0.971	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80046	11	92.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80068	11	95.67	0.211	0.298	0.053	0.193	0.193	0.053	0.000	0.000	0.000	0.000	0.000	0.000
80114	18	1.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80126	5	54.33	0.754	0.215	0.015	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80144	19	21.33	0.953	0.000	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80208	14	29.33	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80251	20	4.00	0.636	0.000	0.273	0.000	0.000	0.000	0.091	0.000	0.000	0.000	0.000	0.000
80288	4	23.00	0.365	0.191	0.096	0.174	0.174	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80349	20	5.00	0.357	0.107	0.071	0.321	0.071	0.000	0.071	0.000	0.000	0.000	0.000	0.000
80373	4	32.00	0.000	0.264	0.000	0.121	0.615	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80378	18	8.00	0.667	0.000	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80384	5	8.00	0.667	0.000	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80455	12	8.00	0.935	0.000	0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80466	12	22.33	0.939	0.000	0.061	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80544	19	60.67	0.941	0.000	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80573	8	2.00	0.377	0.330	0.052	0.080	0.148	0.000	0.000	0.010	0.000	0.002	0.000	0.002
80579	12	1.00	0.962	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80597	18	2.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80672	18	3.00	0.879	0.000	0.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80673	6	55.33	0.391	0.130	0.304	0.000	0.174	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80699	18	1.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80714	5	1.00	0.986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.014
80739	14	47.00	0.978	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80774	17	7.00	0.973	0.000	0.014	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80780	18	7.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80788	18	1.00	0.986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.014
80879	4	1.00	0.333	0.000	0.333	0.000	0.000	0.333	0.000	0.000	0.000	0.000	0.000	0.000
80891	20	8.00	0.849	0.000	0.076	0.000	0.000	0.000	0.059	0.013	0.000	0.000	0.000	0.003
80895	15	8.00	0.000	0.087	0.109	0.000	0.087	0.717	0.000	0.000	0.000	0.000	0.000	0.000
80910	10	2.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80914	10	1.00	0.845	0.000	0.155	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80918	10	1.00	0.813	0.000	0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80952	16	1.00	0.225	0.352	0.028	0.380	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80957	18	1.00	0.969	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80960	18	1.00	0.952	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
80964	19	8.33	0.993	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007
80977	7	176.00	0.526	0.048	0.066	0.000	0.030	0.329	0.000	0.000	0.000	0.000	0.000	0.000
81023	18	8.00	0.952	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005
81040	3	8.00	0.000	0.077	0.154	0.000	0.769	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81058	16	8.33	0.774	0.032	0.194	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81070	6	8.00	0.250	0.200	0.250	0.000	0.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81075	8	8.00	0.000	0.365	0.146	0.073	0.409	0.000	0.000	0.000	0.000	0.000	0.000	0.007
81078	8	8.00	0.210	0.230	0.032	0.383	0.145	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81082	17	8.00	0.765	0.020	0.102	0.010	0.092	0.000	0.010	0.000	0.000	0.000	0.000	0.000
81131	20	8.00	0.771	0.038	0.057	0.000	0.000	0.000	0.089	0.038	0.000	0.000	0.000	0.006
81134	12	2.00	0.958	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81141	18	1.00	0.944	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81161	2	4.00	0.345	0.345	0.069	0.069	0.172	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81192	2	8.00	0.000	0.462	0.026	0.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81195	2	8.00	0.385	0.192	0.000	0.000	0.423	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81199	7	6.00	0.375	0.000	0.125	0.000	0.125	0.375	0.000	0.000	0.000	0.000	0.000	0.000
81258	12	4.00	0.919	0.000	0.081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81262	19	2.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81276	7	168.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81317	18	1.00	0.547	0.000	0.453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81329	20	8.00	0.667	0.167	0.028	0.028	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000
