bug#	Dev#	Effort	jdt	jface	core	swt	ui	debug	ltk	text	jdi	search	compare	other
83162	14	113.33	0.9701	0.0000	0.0299	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83194	4	8.00	0.2826	0.2174	0.1304	0.3261	0.0217	0.0217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83201	7	226.67	0.5574	0.0000	0.1475	0.0000	0.0000	0.2787	0.0000	0.0000	0.0164	0.0000	0.0000	0.0000
83210	12	23.33	0.8860	0.0000	0.1140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83218	14	130.67	0.9091	0.0000	0.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83219	18	68.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83225	19	69.33	0.9800	0.0000	0.0200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83236	5	70.33	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83297	18	3.00	0.9274	0.0000	0.0726	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83300	12	36.00	0.9474	0.0000	0.0526	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83304	10	8.00	0.9375	0.0000	0.0625	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83362	17	7.00	0.5500	0.1250	0.0500	0.0000	0.0000	0.0000	0.0000	0.2750	0.0000	0.0000	0.0000	0.0000
83376	14	99.33	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83379	14	146.67	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83383	18	125.33	0.7000	0.0167	0.2500	0.0000	0.0000	0.0000	0.0000	0.0333	0.0000	0.0000	0.0000	0.0000
83397	20	86.67	0.6034	0.1164	0.0690	0.1379	0.0690	0.0000	0.0000	0.0043	0.0000	0.0000	0.0000	0.0000
83398	19	57.33	0.8462	0.0000	0.1538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
83410	3	19.33	0.5185	0.2222	0.0833	0.0093	0.0370	0.1296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
