bug#	Dev#	Effort	jdt	jface	core	swt	ui	debug	ltk	text	jdi	search	compare	other
82089	17	3.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82102	14	25.33	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82123	20	8.00	0.7707	0.0382	0.0573	0.0000	0.0000	0.0000	0.0892	0.0382	0.0000	0.0000	0.0000	0.0064
82136	18	6.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82137	5	30.67	0.9722	0.0000	0.0278	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82140	18	8.00	0.9520	0.0000	0.0480	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82141	18	8.00	0.9688	0.0000	0.0313	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82151	15	63.67	0.0000	0.2408	0.0471	0.1099	0.1571	0.4450	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82159	19	24.00	0.9655	0.0000	0.0345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82167	8	55.33	0.3825	0.3018	0.0737	0.1018	0.1368	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035
82173	8	61.00	0.3704	0.3148	0.0864	0.0988	0.1235	0.0000	0.0000	0.0031	0.0000	0.0000	0.0000	0.0031
82187	19	37.67	0.8571	0.0000	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82198	4	53.67	0.3491	0.2075	0.0755	0.1509	0.1509	0.0660	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82199	4	166.33	0.4196	0.1161	0.1875	0.0268	0.0268	0.2232	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82204	2	83.33	0.3494	0.3494	0.0482	0.0843	0.1687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82215	17	50.67	0.9542	0.0083	0.0167	0.0042	0.0042	0.0000	0.0000	0.0125	0.0000	0.0000	0.0000	0.0000
82216	18	8.00	0.9633	0.0000	0.0367	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82217	19	10.67	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82219	6	21.33	0.0000	0.4000	0.1000	0.4000	0.1000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82232	4	1.00	0.2162	0.3784	0.0270	0.2703	0.1081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82242	6	146.67	0.7616	0.0498	0.1352	0.0071	0.0107	0.0000	0.0214	0.0142	0.0000	0.0000	0.0000	0.0000
82244	7	2.00	0.4341	0.0537	0.1951	0.0000	0.0683	0.2439	0.0000	0.0000	0.0049	0.0000	0.0000	0.0000
82250	14	46.67	0.9649	0.0000	0.0351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82253	18	1.00	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82260	8	270.67	0.6615	0.1366	0.0776	0.0248	0.0901	0.0000	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000
82270	7	2.00	0.5122	0.0976	0.1951	0.0244	0.0000	0.1707	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82278	4	102.00	0.0000	0.1429	0.0476	0.0000	0.0000	0.8095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82281	4	8.00	0.1321	0.4717	0.0000	0.3396	0.0566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82284	3	7.00	0.1528	0.0833	0.1806	0.0139	0.1250	0.3889	0.0000	0.0000	0.0000	0.0000	0.0000	0.0556
82311	17	2.00	0.8101	0.0759	0.0506	0.0127	0.0127	0.0000	0.0000	0.0380	0.0000	0.0000	0.0000	0.0000
82315	2	8.00	0.3448	0.3448	0.0690	0.0690	0.1724	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82330	6	8.00	0.9000	0.0091	0.0455	0.0000	0.0000	0.0000	0.0182	0.0273	0.0000	0.0000	0.0000	0.0000
82342	17	8.00	0.0435	0.2609	0.0870	0.5652	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82345	3	38.67	0.1321	0.4717	0.0000	0.3396	0.0566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82356	6	62.33	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
